obi1,obi3,obi5,microprice_dev_ticks,bid_volume1,ask_volume1,d_bid_volume1,d_ask_volume1,spread_ticks,direction,event_exchange_ts_ns,event_index,volume_delta_1,turnover_delta_1,mid_ret_1,obi_mean_1,obi_change_1,microprice_dev_mean_1,volatility_1,update_speed_1,volume_delta_2,turnover_delta_2,mid_ret_2,obi_mean_2,obi_change_2,microprice_dev_mean_2,volatility_2,update_speed_2,volume_delta_3,turnover_delta_3,mid_ret_3,obi_mean_3,obi_change_3,microprice_dev_mean_3,volatility_3,update_speed_3,volume_delta_5,turnover_delta_5,mid_ret_5,obi_mean_5,obi_change_5,microprice_dev_mean_5,volatility_5,update_speed_5,volume_delta_10,turnover_delta_10,mid_ret_10,obi_mean_10,obi_change_10,microprice_dev_mean_10,volatility_10,update_speed_10
0.07042253521126761,0.024875621890547265,0.013477088948787063,0.035211267605518515,76,66,0.0,0.0,1.0,1,1789695028500000000,112,0.0,0.0,0.0,0.07042253521126761,0.0,0.035211267605518515,,,2.0,4601.0,0.0,0.07042253521126761,0.7394872834127064,0.035211267605518515,0.0,4.0,2.0,4601.0,0.0,-0.17607322592630117,0.7394872834127064,-0.08803661296330272,0.0,6.0,4.0,9202.0,0.0,-0.24421878995797322,0.09423205902079142,-0.12210939497908839,0.0,5.0,12.0,27606.0,0.0,-0.1867972256668173,0.27042253521126763,-0.09339861283342543,0.0,4.0
-0.6140350877192983,-0.18716577540106952,-0.09803921568627451,-0.3070175438597289,22,92,0.0,0.0,1.0,-1,1789695030000000000,118,0.0,0.0,0.0,-0.6140350877192983,0.0,-0.3070175438597289,,,1.0,2300.5,0.0,-0.6140350877192983,-0.41906653426017876,-0.3070175438597289,0.0,4.0,1.0,2300.5,0.0,-0.4743462429659054,-0.41906653426017876,-0.23717312148301062,0.0,6.0,2.0,4601.0,0.0,-0.3136723784571827,-0.6636804777902202,-0.15683618922867026,0.0,5.0,10.0,23005.0,1.0,-0.2716000928195334,-0.5902255639097744,-0.13580004640989501,0.3162277660168379,4.0
-0.039301310043668124,-0.018404907975460124,-0.010856453558504222,-0.01965065502190555,110,119,0.0,0.0,1.0,1,1789695034500000000,136,0.0,0.0,0.0,-0.039301310043668124,0.0,-0.01965065502190555,,,2.0,4601.0,0.0,-0.039301310043668124,0.09679336451254489,-0.01965065502190555,0.0,4.0,2.0,4601.0,0.0,-0.07156576488118312,0.09679336451254489,-0.03578288244064728,0.0,6.0,4.0,9202.0,0.0,-0.1368250605066191,0.2940320232896652,-0.06841253025331753,0.0,5.0,8.0,18404.0,0.0,-0.11459928038372166,0.4152441445017864,-0.057299640191831716,0.0,4.0
-0.035897435897435895,-0.015384615384615385,-0.00880503144654088,-0.017948717948911508,94,101,0.0,0.0,1.0,-1,1789695036000000000,142,0.0,0.0,0.0,-0.035897435897435895,0.0,-0.017948717948911508,,,1.0,2300.5,0.0,-0.035897435897435895,0.5517314300819456,-0.017948717948911508,0.0,4.0,1.0,2300.5,0.0,-0.21980791259141777,0.5517314300819456,-0.10990395629581447,0.0,6.0,2.0,4601.0,0.0,-0.3091806356932557,0.2629531388152078,-0.15459031784666877,0.0,5.0,10.0,23005.0,1.0,-0.21955457223786845,0.29743589743589743,-0.10977728611896964,0.3162277660168379,4.0
-0.1044776119402985,-0.021406727828746176,-0.010494752623688156,-0.052238805970318936,30,37,0.0,0.0,1.0,1,1789695039500000000,156,0.0,0.0,0.0,-0.1044776119402985,0.0,-0.052238805970318936,,,2.0,4601.0,0.0,-0.1044776119402985,0.37203245517379546,-0.052238805970318936,0.0,4.0,2.0,4601.0,0.0,-0.22848843033156366,0.37203245517379546,-0.11424421516585426,0.0,6.0,4.0,9202.0,0.0,-0.23004213044528637,-0.11624231782265144,-0.11502106522266331,0.0,5.0,9.0,20704.5,0.0,-0.00830924109905436,-0.031083116527454463,-0.004154620549525134,0.0,4.0
0.2413793103448276,0.06051873198847262,0.03056768558951965,0.12068965517255492,54,33,0.0,0.0,1.0,-1,1789695041000000000,162,0.0,0.0,0.0,0.2413793103448276,0.0,0.12068965517255492,,,1.0,2300.5,0.0,0.2413793103448276,0.08290936498963633,0.12068965517255492,0.0,4.0,1.0,2300.5,0.0,0.21374285534828216,0.08290936498963633,0.10687142767422604,0.0,6.0,2.0,4601.0,0.0,0.16565398799429326,0.21280788177339902,0.08282699399715057,0.0,5.0,10.0,23005.0,1.0,-0.030513398956589,0.22961460446247467,-0.015256699478322843,0.3162277660168379,4.0
-0.19736842105263158,-0.07281553398058252,-0.0398936170212766,-0.09868421052624399,61,91,0.0,0.0,1.0,1,1789695044500000000,176,0.0,0.0,0.0,-0.19736842105263158,0.0,-0.09868421052624399,,,2.0,4601.0,0.0,-0.19736842105263158,-0.22904262919742796,-0.09868421052624399,0.0,4.0,2.0,4601.0,0.0,-0.1210208779868223,-0.22904262919742796,-0.06051043899333308,0.0,6.0,4.0,9202.0,0.0,-0.0939019945553993,-0.05924687409130561,-0.04695099727759953,0.0,5.0,10.0,23005.0,0.0,-0.012668584003103273,0.2963024650233178,-0.006334292001520225,0.0,4.0
-0.21693121693121692,-0.09131403118040089,-0.051964512040557666,-0.10846560846539433,74,115,0.0,0.0,1.0,-1,1789695046000000000,182,0.0,0.0,0.0,-0.21693121693121692,0.0,-0.10846560846539433,,,1.0,2300.5,0.0,-0.21693121693121692,-0.48223733938019653,-0.10846560846539433,0.0,4.0,1.0,2300.5,0.0,-0.056185437137818116,-0.48223733938019653,-0.028092718568738444,0.0,6.0,2.0,4601.0,0.0,0.030259053116195957,-0.2714766714766715,0.015129526558212092,0.0,5.0,10.0,23005.0,1.0,-0.012554770568923596,-0.07880966996989094,-0.006277385284374759,0.3162277660168379,4.0
-0.3875,-0.14761904761904762,-0.08157894736842106,-0.19374999999990905,49,111,0.0,0.0,1.0,1,1789695049500000000,196,0.0,0.0,0.0,-0.3875,0.0,-0.19374999999990905,,,2.0,4601.0,0.0,-0.3875,0.06304945054945055,-0.19374999999990905,0.0,4.0,2.0,4601.0,0.0,-0.40851648351648356,0.06304945054945055,-0.20425824175814947,0.0,6.0,4.0,9202.0,0.0,-0.2555205320994795,-0.7859962406015037,-0.12776026604969956,0.0,5.0,13.0,29906.5,0.0,-0.16062952181725518,-0.6483695652173913,-0.0803147609086409,0.0,4.0
0.28846153846153844,0.08241758241758242,0.04261363636363636,0.14423076923094413,67,37,0.0,0.0,1.0,-1,1789695051000000000,202,0.0,0.0,0.0,0.28846153846153844,0.0,0.14423076923094413,,,1.0,2300.5,0.0,0.28846153846153844,0.2080017683465959,0.14423076923094413,0.0,4.0,1.0,2300.5,0.0,0.21912761567933978,0.2080017683465959,0.10956380783985271,0.0,6.0,2.0,4601.0,0.0,0.17489092780217708,0.15184951660361493,0.08744546390125833,0.0,5.0,10.0,23005.0,1.0,-0.06650322402300922,-0.1100347021399653,-0.03325161201137235,0.3162277660168379,4.0
-0.0380952380952381,-0.01702127659574468,-0.009876543209876543,-0.019047619047796616,101,109,0.0,0.0,1.0,1,1789695054500000000,216,0.0,0.0,0.0,-0.0380952380952381,0.0,-0.019047619047796616,,,2.0,4601.0,0.0,-0.0380952380952381,0.6170771756978654,-0.019047619047796616,0.0,4.0,2.0,4601.0,0.0,-0.2437876299945266,0.6170771756978654,-0.12189381499744438,0.0,6.0,4.0,9202.0,0.0,-0.3852716625252481,0.5017277707543194,-0.1926358312627599,0.0,5.0,11.0,25305.5,0.0,-0.3358838037893708,0.5294723294723295,-0.16794190189475558,0.0,4.0
-0.06467661691542288,-0.028199566160520606,-0.016229712858926344,-0.03233830845783814,94,107,0.0,0.0,1.0,-1,1789695056000000000,222,0.0,0.0,0.0,-0.06467661691542288,0.0,-0.03233830845783814,,,1.0,2300.5,0.0,-0.06467661691542288,-0.17467661691542288,-0.03233830845783814,0.0,4.0,1.0,2300.5,0.0,-0.006451077943615292,-0.17467661691542288,-0.003225538971946662,0.0,6.0,2.0,4601.0,0.0,0.126277501381979,-0.6054173576561637,0.063138750690905,0.0,5.0,10.0,23005.0,1.0,-0.02144070561260475,0.4751463919341346,-0.010720352806401934,0.3162277660168379,4.0
-0.09090909090909091,-0.018404907975460124,-0.009009009009009009,-0.045454545454504114,30,36,0.0,0.0,1.0,1,1789695059500000000,236,0.0,0.0,0.0,-0.09090909090909091,0.0,-0.045454545454504114,,,2.0,4601.0,0.0,-0.09090909090909091,0.27895392278953923,-0.045454545454504114,0.0,4.0,2.0,4601.0,0.0,-0.18389373183893734,0.27895392278953923,-0.09194686591945356,0.0,6.0,4.0,9202.0,0.0,-0.14182179521096405,-0.3033443240697127,-0.07091089760551768,0.0,5.0,7.0,16103.5,0.0,-0.20693168564403916,0.12220566318926973,-0.10346584282206095,0.0,4.0
0.03669724770642202,0.016736401673640166,0.009779951100244499,0.01834862385339875,113,105,0.0,0.0,1.0,-1,1789695061000000000,242,0.0,0.0,0.0,0.03669724770642202,0.0,0.01834862385339875,,,1.0,2300.5,0.0,0.03669724770642202,-0.08399240746599178,0.01834862385339875,0.0,4.0,1.0,2300.5,0.0,0.06469471686175257,-0.08399240746599178,0.03234735843094919,0.0,6.0,2.0,4601.0,0.0,0.16556345680370826,-0.4763462305544476,0.08278172840182378,0.0,5.0,10.0,23005.0,1.0,0.041931655306396864,-0.17573798545419975,0.020965827653162704,0.3162277660168379,4.0
0.43859649122807015,0.13368983957219252,0.0700280112044818,0.2192982456140271,82,32,0.0,0.0,1.0,1,1789695065500000000,260,0.0,0.0,0.0,0.43859649122807015,0.0,0.2192982456140271,,,2.0,4601.0,0.0,0.43859649122807015,0.37799043062200954,0.2192982456140271,0.0,4.0,2.0,4601.0,0.0,0.3125996810207336,0.37799043062200954,0.1562998405103523,0.0,6.0,4.0,9202.0,0.0,0.13471286786741027,0.7634372555592803,0.06735643393367355,0.0,5.0,11.0,25305.5,0.0,-0.03746400179229695,0.013596491228070162,-0.0187320008961251,0.0,4.0
0.21951219512195122,0.05263157894736842,0.026392961876832845,0.10975609756087579,50,32,0.0,0.0,1.0,-1,1789695067000000000,266,0.0,0.0,0.0,0.21951219512195122,0.0,0.10975609756087579,,,1.0,2300.5,0.0,0.21951219512195122,-0.03492567470053401,0.10975609756087579,0.0,4.0,1.0,2300.5,0.0,0.23115408668879586,-0.03492567470053401,0.11557704334427399,0.0,6.0,2.0,4601.0,0.0,0.18759982795797261,0.22941318522096113,0.0937999139789099,0.0,5.0,10.0,23005.0,1.0,0.19265032533591145,0.5443529594531614,0.09632516266792664,0.3162277660168379,4.0
0.037037037037037035,0.010869565217391304,0.005649717514124294,0.018518518518703786,56,52,0.0,0.0,1.0,1,1789695070500000000,280,0.0,0.0,0.0,0.037037037037037035,0.0,0.018518518518703786,,,2.0,4601.0,0.0,0.037037037037037035,-0.03664717348927875,0.018518518518703786,0.0,4.0,2.0,4601.0,0.0,0.04925276153346325,-0.03664717348927875,0.02462638076682803,0.0,6.0,4.0,9202.0,0.0,-0.06311890838206627,0.5740740740740742,-0.03155945419102864,0.0,5.0,11.0,25305.5,0.0,-0.10449456149031662,0.37037037037037035,-0.052247280745177704,0.0,4.0
-0.2,-0.05142857142857143,-0.02608695652173913,-0.09999999999990905,36,54,0.0,0.0,1.0,-1,1789695072000000000,286,0.0,0.0,0.0,-0.2,0.0,-0.09999999999990905,,,1.0,2300.5,0.0,-0.2,0.04571428571428571,-0.09999999999990905,0.0,4.0,1.0,2300.5,0.0,-0.2152380952380953,0.04571428571428571,-0.10761904761905801,0.0,6.0,2.0,4601.0,0.0,-0.12094305694305692,-0.48671328671328673,-0.06047152847158941,0.0,5.0,10.0,23005.0,1.0,-0.009655950287529264,0.3370370370370371,-0.00482797514378035,0.3162277660168379,4.0
-0.08333333333333333,-0.018072289156626505,-0.008928571428571428,-0.041666666666515084,33,39,0.0,0.0,1.0,1,1789695075500000000,300,0.0,0.0,0.0,-0.08333333333333333,0.0,-0.041666666666515084,,,2.0,4601.0,0.0,-0.08333333333333333,-0.23661800486618007,-0.041666666666515084,0.0,4.0,2.0,4601.0,0.0,-0.0044606650446066915,-0.23661800486618007,-0.0022303325222310377,0.0,6.0,4.0,9202.0,0.0,0.035297608450537074,-0.11991869918699186,0.017648804225336788,0.0,5.0,9.0,20704.5,0.0,0.13366892587923246,0.27380952380952384,0.06683446293964153,0.0,4.0
0.08176100628930817,0.031026252983293555,0.017127799736495388,0.04088050314476277,86,73,0.0,0.0,1.0,-1,1789695077000000000,306,0.0,0.0,0.0,0.08176100628930817,0.0,0.04088050314476277,,,1.0,2300.5,0.0,0.08176100628930817,0.016340445541644627,0.04088050314476277,0.0,4.0,1.0,2300.5,0.0,0.07631419110875991,0.016340445541644627,0.03815709555450061,0.0,6.0,2.0,4601.0,0.0,0.043165820532066176,0.16029503770292075,0.021582910266170076,0.0,5.0,10.0,23005.0,1.0,0.02771977476457449,0.04517564043564964,0.01385988738238666,0.3162277660168379,4.0
0.3592233009708738,0.10192837465564739,0.05263157894736842,0.17961165048563998,70,33,0.0,0.0,1.0,1,1789695080500000000,320,0.0,0.0,0.0,0.3592233009708738,0.0,0.17961165048563998,,,2.0,4601.0,0.0,0.3592233009708738,0.4271844660194175,0.17961165048563998,0.0,4.0,2.0,4601.0,0.0,0.21682847896440127,0.4271844660194175,0.10841423948234781,0.0,6.0,4.0,9202.0,0.0,0.14507628294036062,0.21636615811373094,0.07253814147024969,0.0,5.0,11.0,25305.5,0.0,-0.009199474042620809,0.6968029188052687,-0.004599737021271722,0.0,4.0
-0.38666666666666666,-0.14146341463414633,-0.07733333333333334,-0.1933333333331575,46,104,0.0,0.0,1.0,-1,1789695082000000000,326,0.0,0.0,0.0,-0.38666666666666666,0.0,-0.1933333333331575,,,1.0,2300.5,0.0,-0.38666666666666666,-0.30292282430213463,-0.1933333333331575,0.0,4.0,1.0,2300.5,0.0,-0.28569239189928847,-0.30292282430213463,-0.1428461959494598,0.0,6.0,2.0,4601.0,0.0,-0.27534369079196663,0.049230769230769245,-0.13767184539583469,0.0,5.0,10.0,23005.0,1.0,-0.12300916180126091,-0.5295238095238095,-0.06150458090050961,0.3162277660168379,4.0
-0.014492753623188406,-0.006423982869379015,-0.0037174721189591076,-0.007246376811508526,102,105,0.0,0.0,1.0,1,1789695085500000000,340,0.0,0.0,0.0,-0.014492753623188406,0.0,-0.007246376811508526,,,2.0,4601.0,0.0,-0.014492753623188406,0.5500233754090698,-0.007246376811508526,0.0,4.0,2.0,4601.0,0.0,-0.19783387875954503,0.5500233754090698,-0.09891693937970558,0.0,6.0,4.0,9202.0,0.0,-0.33073398784478725,0.4811594202898551,-0.16536699392236187,0.0,5.0,10.0,23005.0,0.0,-0.36897865064139646,-0.48302422215465696,-0.18448932532073742,0.0,4.0
0.09090909090909091,0.04051172707889126,0.023485784919653894,0.045454545454504114,114,95,0.0,0.0,1.0,-1,1789695087000000000,346,0.0,0.0,0.0,0.09090909090909091,0.0,0.045454545454504114,,,1.0,2300.5,0.0,0.09090909090909091,0.3372859025032938,0.045454545454504114,0.0,4.0,1.0,2300.5,0.0,-0.02151954325867374,0.3372859025032938,-0.01075977162933365,0.0,6.0,2.0,4601.0,0.0,-0.06945981554677205,0.12727272727272726,-0.03472990777336236,0.0,5.0,10.0,23005.0,1.0,-0.154168047940839,0.5865612648221344,-0.07708402397038298,0.3162277660168379,4.0
-0.15306122448979592,-0.06578947368421052,-0.03768844221105527,-0.07653061224482371,83,113,0.0,0.0,1.0,1,1789695090500000000,360,0.0,0.0,0.0,-0.15306122448979592,0.0,-0.07653061224482371,,,2.0,4601.0,0.0,-0.15306122448979592,-0.3635875402792696,-0.07653061224482371,0.0,4.0,2.0,4601.0,0.0,-0.031865377730039425,-0.3635875402792696,-0.01593268886502604,0.0,6.0,4.0,9202.0,0.0,-0.0025173191848268774,-0.02554444596630598,-0.001258659592440381,0.0,5.0,9.0,20704.5,0.0,0.06421602556420924,-0.4337629788757608,0.032108012782100556,0.0,4.0
0.36585365853658536,0.1174934725848564,0.06224066390041494,0.1829268292681263,84,39,0.0,0.0,1.0,-1,1789695092000000000,366,0.0,0.0,0.0,0.36585365853658536,0.0,0.1829268292681263,,,1.0,2300.5,0.0,0.36585365853658536,0.21477452184593787,0.1829268292681263,0.0,4.0,1.0,2300.5,0.0,0.29426215125460603,0.21477452184593787,0.14713107562723357,0.0,6.0,2.0,4601.0,0.0,0.3219246332424083,-0.20990391722099044,0.1609623166212259,0.0,5.0,10.0,23005.0,1.0,0.2300310924568973,0.49337043706007533,0.11501554622846015,0.3162277660168379,4.0
0.3918918918918919,0.14215686274509803,0.07754010695187166,0.19594594594582304,103,45,0.0,0.0,1.0,1,1789695096500000000,384,0.0,0.0,0.0,0.3918918918918919,0.0,0.19594594594582304,,,2.0,4601.0,0.0,0.3918918918918919,0.14513864513864513,0.19594594594582304,0.0,4.0,2.0,4601.0,0.0,0.34351234351234344,0.14513864513864513,0.17175617175613903,0.0,6.0,4.0,9202.0,0.0,0.3637913887913888,-0.14977477477477474,0.1818956943957346,0.0,5.0,10.0,23005.0,0.0,0.1091348581854911,0.45276145710928317,0.05456742909273089,0.0,4.0
-0.030303030303030304,-0.014256619144602852,-0.00842358604091456,-0.015151515151501371,112,119,0.0,0.0,1.0,-1,1789695098000000000,390,0.0,0.0,0.0,-0.030303030303030304,0.0,-0.015151515151501371,,,1.0,2300.5,0.0,-0.030303030303030304,-0.23030303030303031,-0.015151515151501371,0.0,4.0,1.0,2300.5,0.0,0.046464646464646354,-0.23030303030303031,0.023232323232302104,0.0,6.0,2.0,4601.0,0.0,0.06437001594896334,-0.012759170653907498,0.03218500797447632,0.0,5.0,10.0,23005.0,1.0,0.15815964973859709,-0.5719696969696969,0.0790798248693136,0.3162277660168379,4.0
0.0821256038647343,0.03640256959314775,0.021065675340768277,0.04106280193218481,112,95,0.0,0.0,1.0,1,1789695101500000000,404,0.0,0.0,0.0,0.0821256038647343,0.0,0.04106280193218481,,,2.0,4601.0,0.0,0.0821256038647343,0.28004227053140096,0.04106280193218481,0.0,4.0,2.0,4601.0,0.0,-0.011221819645732795,0.28004227053140096,-0.005610909823038431,0.0,6.0,4.0,9202.0,0.0,-0.04631642512077292,0.0821256038647343,-0.02315821256052004,0.0,5.0,10.0,23005.0,0.0,0.030497548463795605,-0.200893264059794,0.015248774231895367,0.0,4.0
0.47692307692307695,0.15897435897435896,0.08493150684931507,0.23846153846170637,96,34,0.0,0.0,1.0,-1,1789695103000000000,410,0.0,0.0,0.0,0.47692307692307695,0.0,0.23846153846170637,,,1.0,2300.5,0.0,0.47692307692307695,0.07986425339366521,0.23846153846170637,0.0,4.0,1.0,2300.5,0.0,0.45030165912518844,0.07986425339366521,0.2251508295627597,0.0,6.0,2.0,4601.0,0.0,0.29959276018099545,0.726923076923077,0.1497963800906291,0.0,5.0,10.0,23005.0,1.0,0.10163816753011128,0.47692307692307695,0.05081908376505453,0.3162277660168379,4.0
0.2571428571428571,0.05454545454545454,0.026865671641791045,0.1285714285713766,44,26,0.0,0.0,1.0,1,1789695106500000000,424,0.0,0.0,0.0,0.2571428571428571,0.0,0.1285714285713766,,,2.0,4601.0,0.0,0.2571428571428571,0.6802197802197802,0.1285714285713766,0.0,4.0,2.0,4601.0,0.0,0.03040293040293024,0.6802197802197802,0.015201465201395573,0.0,6.0,4.0,9202.0,0.0,0.016959706959706954,-0.15952380952380957,0.008479853479821031,0.0,5.0,8.0,18404.0,0.0,0.1298377249990153,0.5010452961672474,0.06491886249950767,0.0,4.0
0.2553191489361702,0.10714285714285714,0.06091370558375635,0.12765957446799803,118,70,0.0,0.0,1.0,-1,1789695108000000000,430,0.0,0.0,0.0,0.2553191489361702,0.0,0.12765957446799803,,,1.0,2300.5,0.0,0.2553191489361702,0.574468085106383,0.12765957446799803,0.0,4.0,1.0,2300.5,0.0,0.06382978723404238,0.574468085106383,0.0319148936170374,0.0,6.0,2.0,4601.0,0.0,0.05093867334167708,-0.12703379224030037,0.025469336670903432,0.0,5.0,10.0,23005.0,1.0,0.030517817601672402,-0.1613475177304965,0.01525890880084262,0.3162277660168379,4.0
-0.03546099290780142,-0.012468827930174564,-0.006747638326585695,-0.017730496454078093,68,73,0.0,0.0,1.0,1,1789695111500000000,444,0.0,0.0,0.0,-0.03546099290780142,0.0,-0.017730496454078093,,,2.0,4601.0,0.0,-0.03546099290780142,0.08255142945244703,-0.017730496454078093,0.0,4.0,2.0,4601.0,0.0,-0.06297813605861724,0.08255142945244703,-0.031489068029410795,0.0,6.0,4.0,9202.0,0.0,0.006196840789331778,-0.37339202739056004,0.0030984203945990884,0.0,5.0,11.0,25305.5,0.0,0.04229692924834715,-0.17524593914436054,0.02114846462409332,0.0,4.0
